TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE
RU0009046650,2000-01-10,7,7.2,7,7.2,30000,7.0667
RU0009046668,2000-01-10,155,170,155,170,12257,159.3715
RU0009046676,2000-01-10,200,200,161.01,185.7,4500,189.796
RU0009058804,2000-01-10,,,,,0,17.5
RU0009071187,2000-01-10,,,,,0,43
RU0009098255,2000-01-10,1,1.05,1,1.05,50800,1.0287
RU0009107361,2000-01-10,800,800,800,800,100,800
RU14HTCM5004,2000-01-10,,,,,0,37.5
RU14TATN2016,2000-01-10,,,,,0,3.95
RU14URSI6005,2000-01-10,0.37,0.42,0.35,0.42,745700,0.3913
SARE,2000-01-10,0.1,0.1,0.1,0.1,3600,0.1
SBER,2000-01-10,1305,1389.5,1255,1341,64310,1331.2934
SBERP,2000-01-10,12.99,13.45,12,13.19,571800,12.8214
SIBN,2000-01-10,8,8,8,8,400,8
SNGS,2000-01-10,9.6,9.6,8.3,8.961,4694100,8.8663
SNGSP,2000-01-10,3.15,3.26,2.63,2.91,4816600,2.8775
AFLT,2000-01-11,7,7,5.4,5.4,19069,5.6085
AVAZ,2000-01-11,,,,,0,43
DALE,2000-01-11,0.062,0.062,0.054,0.054,2601300,0.0565
DALEP,2000-01-11,0.031,0.031,0.029,0.029,3005000,0.029
EESR,2000-01-11,4.27,4.27,4.002,4.071,271052700,4.1017
EESRP,2000-01-11,1.587,1.588,1.473,1.5,21866200,1.5141
IRGZ,2000-01-11,2.959,2.959,2.705,2.83,841800,2.8599
KZBE,2000-01-11,,,,,0,3.5
LKOH,2000-01-11,366,378,365,369.92,78531,371.6231
LSNGP,2000-01-11,,,,,0,2.035
MFGS,2000-01-11,35.24,40,35.24,36.01,12200,38.0559
MICEXINDEXCF,2000-01-11,200.81,203.34,198.21,199.57,2311,200.5956
MSNG,2000-01-11,1.35,1.35,1.27,1.27,14639800,1.299
RTKM,2000-01-11,66.2,71.95,64,70.7,139700,70.4384
RTKMP,2000-01-11,22,22,19,21.19,53400,20.7496
RU0008926639,2000-01-11,37,37,37,37,100,37
RU0008958863,2000-01-11,1.3,1.345,1.189,1.29,1608400,1.2957
RU0009004642,2000-01-11,196.5,196.5,186,186,2700,189.5556
RU0009033591,2000-01-11,14.3,14.3,13.8,14.14,195200,14.0786
RU0009046650,2000-01-11,,,,,0,6.775
RU0009046668,2000-01-11,143,164,142.2,162,13491,160.7918
RU0009046676,2000-01-11,170,170,153,153,1200,162.5833
RU0009058804,2000-01-11,,,,,0,20.5
RU0009071187,2000-01-11,,,,,0,43
RU0009098255,2000-01-11,1.22,1.22,1,1,37500,1.0283
RU14HTCM5004,2000-01-11,,,,,0,42.5
RU14TATN2016,2000-01-11,,,,,0,3.45
RU14URSI6005,2000-01-11,0.42,0.42,0.38,0.4,1545000,0.4022
SBER,2000-01-11,1335,1340,1190,1209.74,35747,1259.9525
SBERP,2000-01-11,13.1,13.1,11.85,11.85,334900,12.3823
SNGS,2000-01-11,8.5,8.84,8.3,8.3,1050700,8.4053
SNGSP,2000-01-11,2.9,2.9,2.651,2.691,1492800,2.7172
AFLT,2000-01-12,6.6,6.6,6.6,6.6,1,6.6
AVAZ,2000-01-12,47.5,47.5,47.5,47.5,200,47.5
DALE,2000-01-12,0.05,0.09,0.05,0.072,6819200,0.0658
DALEP,2000-01-12,0.03,0.04,0.03,0.04,6651000,0.0348
EESR,2000-01-12,4,4.394,3.855,4.309,341599000,4.048
EESRP,2000-01-12,1.424,1.648,1.4,1.611,36066600,1.491
IRGZ,2000-01-12,2.65,2.925,2.65,2.855,820400,2.7971
LKOH,2000-01-12,369.92,382.9,346,381.04,90752,363.6642
LSNGP,2000-01-12,,,,,0,2.055
MFGS,2000-01-12,,,,,0,40.5
MICEXINDEXCF,2000-01-12,199.57,199.57,190.9,196.88,2582,193.5969
MSNG,2000-01-12,1.275,1.38,1.221,1.371,16199500,1.3091
RTKM,2000-01-12,66.05,74,65.5,74,200300,69.9761
RTKMP,2000-01-12,18.1,22,18.1,22,41900,20.4165
RU0008926639,2000-01-12,40,42,40,42,6100,41.6393
RU0008958863,2000-01-12,1.239,1.39,1.235,1.365,1195200,1.3196
RU0009004642,2000-01-12,178,210,177,210,18700,186.6342
RU0009033591,2000-01-12,13.61,15,13.5,15,183400,14.1144
RU0009046650,2000-01-12,7.2,7.2,7.2,7.2,10000,7.2
RU0009046668,2000-01-12,154,163,146,163,6501,156.3586
RU0009046676,2000-01-12,119.99,175,119.99,175,2200,160.3159
RU0009058804,2000-01-12,,,,,0,18
RU0009071187,2000-01-12,47.5,47.5,47.5,47.5,200,47.5
RU0009084495,2000-01-12,1.01,1.01,1.01,1.01,50000,1.01
RU0009098255,2000-01-12,1.08,1.08,1.08,1.08,23600,1.08
RU14HTCM5004,2000-01-12,55,55,55,55,500,55
RU14TATN2016,2000-01-12,3.49,3.49,3.49,3.49,500,3.49
RU14URSI6005,2000-01-12,1,1,0.4,0.45,3271900,0.4305
SBER,2000-01-12,1141,1310,1102,1288.66,45203,1197.7176
SBERP,2000-01-12,11.22,12.95,11,12.61,272000,11.8503
SNGS,2000-01-12,8.392,9.49,8,9.399,2309200,8.5721
SNGSP,2000-01-12,2.599,3.1,2.51,3,2804100,2.7374
SVER,2000-01-12,1.8,1.8,1.8,1.8,5000,1.8
AFLT,2000-01-13,6.6,6.75,6,6.6,5128,6.4068
AVAZ,2000-01-13,47.5,47.5,47.5,47.5,700,47.5
DALE,2000-01-13,0.059,0.072,0.057,0.057,13203300,0.0662
DALEP,2000-01-13,0.04,0.049,0.04,0.041,4540200,0.0432
EESR,2000-01-13,4.2,4.443,4.125,4.324,303320200,4.3284
EESRP,2000-01-13,1.57,1.715,1.54,1.643,39799200,1.6472
IRGZ,2000-01-13,2.85,3.15,2.85,3.117,905200,3.0284
KUBE,2000-01-13,50.04,50.04,50.04,50.04,5,50.04
LKOH,2000-01-13,380.5,395,375,384.15,73829,386.2459
LSNGP,2000-01-13,,,,,0,3.075
MFGS,2000-01-13,44,45,44,45,900,44.2222
MICEXINDEXCF,2000-01-13,196.88,210.15,196.88,210.05,2670,207.9781
MSNG,2000-01-13,1.36,1.52,1.323,1.482,16085100,1.4344
RTKM,2000-01-13,74,78.4,72.62,77.6,81800,76.5458
RTKMP,2000-01-13,24.5,24.5,21.8,22.5,23600,24.1458
RU0008926639,2000-01-13,42,42,42,42,1700,42
RU0008958863,2000-01-13,1.349,1.51,1.349,1.488,1386700,1.4366
RU0009004642,2000-01-13,195,213,191,194,9400,201.9664
RU0009033591,2000-01-13,14.51,16.99,14.51,16.45,438000,16.0656
RU0009046650,2000-01-13,7,7.5,7,7.5,30000,7.1667
RU0009046668,2000-01-13,169,170,167,167,2866,168.694
RU0009046676,2000-01-13,175,179.99,160,160,3900,168.8564
RU0009046759,2000-01-13,52,52,52,52,100,52
RU0009058804,2000-01-13,,,,,0,21
RU0009071187,2000-01-13,47.5,47.5,47.5,47.5,700,47.5
RU0009098255,2000-01-13,,,,,0,1
RU0009107361,2000-01-13,,,,,0,825
RU0009107387,2000-01-13,,,,,0,225
RU14HTCM5004,2000-01-13,,,,,0,50
RU14TATN2016,2000-01-13,3.5,6,3.5,5.5,112800,4.1753
RU14URSI6005,2000-01-13,0.45,0.65,0.45,0.57,1679600,0.5043
SBER,2000-01-13,1260,1490,1246,1405,69277,1386.4955
SBERP,2000-01-13,13,14.5,12.72,14,363800,13.95
SNGS,2000-01-13,9.33,9.42,8.956,9.081,3034200,9.1866
SNGSP,2000-01-13,2.95,3.189,2.95,3.141,1674100,3.1116
AFLT,2000-01-14,6.6,6.6,6.45,6.58,26121,6.5815
DALE,2000-01-14,0.065,0.065,0.06,0.064,6687900,0.0638
DALEP,2000-01-14,0.04,0.048,0.037,0.04,3783800,0.0411
EESR,2000-01-14,4.415,4.553,4.35,4.538,270552800,4.4778
EESRP,2000-01-14,1.71,1.813,1.665,1.813,21120900,1.7677
IRGZ,2000-01-14,3.2,3.394,3.07,3.3,685300,3.2268
KRNG,2000-01-14,,,,,0,1.85
KUBE,2000-01-14,50.04,50.04,50.04,50.04,100,50.04
KZBE,2000-01-14,,,,,0,3.75
LKOH,2000-01-14,391,396,384.5,393.1,118629,390.9465
LSNGP,2000-01-14,,,,,0,4.12
MFGS,2000-01-14,,,,,0,43.5
MICEXINDEXCF,2000-01-14,210.05,217.4,210.05,217.28,2531,216.5684
MSNG,2000-01-14,1.5,1.725,1.5,1.715,19340600,1.6474
RTKM,2000-01-14,76,82.8,76,79.01,129000,80.6472
RTKMP,2000-01-14,24,29,24,25.13,98000,25.1275
RU0008926639,2000-01-14,46,48,46,48,5000,47
RU0008958863,2000-01-14,1.525,1.7,1.525,1.7,1120200,1.6491
RU0009004642,2000-01-14,199.5,208.95,199.5,208.95,59900,204.8423
RU0009033591,2000-01-14,17.5,19,17.5,18.99,680400,18.2149
RU0009046650,2000-01-14,7.6,8.5,7.6,8.5,90000,8.0222
RU0009046668,2000-01-14,183,183,173.52,179.99,36673,180.9735
RU0009046676,2000-01-14,179.9,183,171,176,4600,177.422
RU0009058804,2000-01-14,,,,,0,23.5
RU0009084495,2000-01-14,,,,,0,0.61
RU0009098255,2000-01-14,1.12,1.12,1.12,1.12,10000,1.12
RU0009099964,2000-01-14,36,36,36,36,5000,36
RU0009107361,2000-01-14,800,800,800,800,100,800
RU14HTCM5004,2000-01-14,,,,,0,50
RU14TATN2016,2000-01-14,6.5,6.5,6.5,6.5,300,6.5
RU14URSI6005,2000-01-14,0.57,0.64,0.56,0.59,190000,0.6102
SBER,2000-01-14,1450,1539,1407,1499,40991,1488.6125
SBERP,2000-01-14,14.59,15.15,14.3,15,101500,14.7601
SIBN,2000-01-14,8.02,8.02,8.02,8.02,5000,8.02
SNGS,2000-01-14,9.3,9.39,9.02,9.105,3609100,9.1869
SNGSP,2000-01-14,3.14,3.41,3.14,3.398,953900,3.3136
AFLT,2000-01-17,6.6,6.6,6.5,6.5,15100,6.5053
DALE,2000-01-17,0.065,0.07,0.06,0.06,6095200,0.0641
DALEP,2000-01-17,0.04,0.042,0.037,0.038,2422800,0.0384
EESR,2000-01-17,4.475,4.62,4.43,4.46,232958600,4.5189
EESRP,2000-01-17,1.799,1.86,1.665,1.687,22111500,1.7453
IRGZ,2000-01-17,3.3,3.39,3.015,3.025,774200,3.2054
KZBE,2000-01-17,,,,,0,4
LKOH,2000-01-17,392,396.8,374,378,74258,385.657
MFGS,2000-01-17,41.55,41.55,41.55,41.55,5000,41.55
MICEXINDEXCF,2000-01-17,217.28,222.27,216.82,219.73,2080,220.7369
MSNG,2000-01-17,1.65,1.75,1.575,1.577,14468700,1.6639
RTKM,2000-01-17,82,82.5,72,75,70700,79.3658
RTKMP,2000-01-17,24.6,25.3,22.6,22.6,70400,23.7494
RU0008926639,2000-01-17,44.5,44.5,43,43,7700,43.4351
RU0008958863,2000-01-17,1.72,1.735,1.45,1.45,2909000,1.6746
RU0009004642,2000-01-17,196.5,210.5,196,200.5,12300,202.4114
RU0009033591,2000-01-17,19.3,20.2,18.8,18.8,454800,19.3007
RU0009046528,2000-01-17,,,,,0,18.5
RU0009046650,2000-01-17,7.7,7.7,7.7,7.7,5000,7.7
RU0009046668,2000-01-17,178,178.5,166.2,168,11276,176.3976
RU0009046676,2000-01-17,165.51,175.5,155.5,155.5,3300,163.82
RU0009058804,2000-01-17,20,20,20,20,1000,20
RU0009084495,2000-01-17,,,,,0,0.505
RU0009098255,2000-01-17,1.1,1.11,1.1,1.11,29100,1.1079
RU0009099964,2000-01-17,,,,,0,35
RU0009099972,2000-01-17,,,,,0,16.5
RU0009107361,2000-01-17,1143,1143,1143,1143,600,1143
RU14HTCM5004,2000-01-17,60,60,60,60,700,60
RU14TATN2016,2000-01-17,6.5,7.1,6,7.1,9000,6.7222
RU14URSI6005,2000-01-17,0.63,0.63,0.55,0.55,119000,0.5567
SBER,2000-01-17,1530,1543,1360.01,1396.29,40956,1458.3717
SBERP,2000-01-17,15,15,13.05,13.21,457500,14.1877
SIBN,2000-01-17,9.1,9.1,9.1,9.1,4600,9.1
SNGS,2000-01-17,9.14,9.3,8.575,8.7,851400,8.9756
SNGSP,2000-01-17,3.39,3.49,3.204,3.285,1770400,3.3465
SVER,2000-01-17,1.5,1.5,1.5,1.5,400,1.5
AFLT,2000-01-18,6.3,6.4,6,6,30004,6.28
DALE,2000-01-18,0.059,0.059,0.058,0.058,1000000,0.0582
DALEP,2000-01-18,0.037,0.043,0.035,0.04,2059300,0.0401
EESR,2000-01-18,4.4,4.544,4.292,4.292,236349800,4.4248
EESRP,2000-01-18,1.651,1.745,1.58,1.59,25467800,1.6781
IRGZ,2000-01-18,3.144,3.19,2.955,3.09,1443900,3.0374
KUBE,2000-01-18,50.04,50.04,50.04,50.04,130,50.04
LKOH,2000-01-18,373,382,360,360,80639,371.5071
LSNGP,2000-01-18,,,,,0,2.24
MFGS,2000-01-18,41,45,37,37,5200,43.0385
MICEXINDEXCF,2000-01-18,219.73,219.73,209.96,212.88,2236,213.1065
MSNG,2000-01-18,1.54,1.66,1.51,1.526,16962300,1.5698
RTKM,2000-01-18,73,78.1,73,74.65,39100,75.0258
RTKMP,2000-01-18,23.99,23.99,21.6,21.6,18000,22.3943
RU0008926639,2000-01-18,40,40,40,40,200,40
RU0008958863,2000-01-18,1.5,1.67,1.5,1.517,972700,1.5647
RU0009004642,2000-01-18,196,203,196,200.5,28400,201.884
RU0009033591,2000-01-18,18.7,19.2,18.2,18.39,162300,18.4384
RU0009046528,2000-01-18,20,20,20,20,400,20
RU0009046650,2000-01-18,,,,,0,7.595
RU0009046668,2000-01-18,165,174.14,165,169,1622,167.077
RU0009046676,2000-01-18,128,165,128,158.25,5000,157.2946
RU0009058218,2000-01-18,,,,,0,2.75
RU0009058804,2000-01-18,15,15,15,15,200,15
RU0009084495,2000-01-18,1.1,1.1,1.1,1.1,30000,1.1
RU0009098255,2000-01-18,,,,,0,1.2
RU0009099964,2000-01-18,,,,,0,35
RU0009099972,2000-01-18,22,22,22,22,700,22
RU14INUR1019,2000-01-18,150000,150000,150000,150000,81,150000
RU14SVIC2018,2000-01-18,,,,,0,185
RU14TATN2016,2000-01-18,6,6.5,5.11,5.25,40000,5.936
RU14URSI6005,2000-01-18,0.6,0.6,0.49,0.49,1095700,0.5175
SBER,2000-01-18,1360,1480,1312,1334.15,49576,1397.3529
SBERP,2000-01-18,14,14.4,12.86,12.86,272400,13.6362
SIBN,2000-01-18,,,,,0,8.6
SNGS,2000-01-18,8.401,8.79,8.35,8.45,1241000,8.6167
SNGSP,2000-01-18,3.325,3.375,3.225,3.225,733700,3.2613
SVER,2000-01-18,2,2,2,2,20000,2
AFLT,2000-01-19,6,6,6,6,7000,6
DALE,2000-01-19,0.062,0.075,0.045,0.056,5020100,0.0543
DALEP,2000-01-19,0.047,0.047,0.03,0.038,3107100,0.0394
EESR,2000-01-19,4.2,4.22,3.92,3.962,264902600,4.0392
EESRP,2000-01-19,1.531,1.548,1.403,1.425,34886400,1.4674
IRGZ,2000-01-19,3,3,2.8,2.88,492000,2.8296
KUBE,2000-01-19,,,,,0,37.52
LKOH,2000-01-19,361,362,344.5,350,48016,352.365
LSNGP,2000-01-19,2.49,2.49,2.49,2.49,12000,2.49
MFGS,2000-01-19,,,,,0,35.5
MICEXINDEXCF,2000-01-19,212.88,212.88,199.92,200.66,2379,201.6013
MSNG,2000-01-19,1.495,1.495,1.382,1.395,12077600,1.426
RTKM,2000-01-19,70,70.01,68,68.5,52300,69.4667
RTKMP,2000-01-19,21,21,20,20.05,38700,20.6124
RU0008926639,2000-01-19,,,,,0,41.5
RU0008958863,2000-01-19,1.3,1.47,1.3,1.4,2511100,1.4034
RU0009004642,2000-01-19,156,189.01,156,184,11300,180.726
RU0009033591,2000-01-19,17.48,17.48,15.73,15.9,222800,16.1411
RU0009046650,2000-01-19,,,,,0,7
RU0009046668,2000-01-19,161.1,168,158.5,168,5733,163.5454
RU0009046676,2000-01-19,140,160,140,156.71,11700,157.0543
RU0009058218,2000-01-19,,,,,0,2.75
RU0009058804,2000-01-19,,,,,0,17
RU0009098255,2000-01-19,,,,,0,1.075
RU0009099972,2000-01-19,,,,,0,16
RU14HTCM5004,2000-01-19,,,,,0,103.5
RU14TATN2016,2000-01-19,5.15,5.15,5.111,5.111,30000,5.137
RU14URSI6005,2000-01-19,0.45,0.5,0.43,0.45,2750000,0.474
SARE,2000-01-19,,,,,0,0.16
SBER,2000-01-19,1320,1330,1206,1221.21,41743,1256.276
SBERP,2000-01-19,11.55,12.64,11.55,11.75,300200,12.0307
SIBN,2000-01-19,9.74,9.74,9.74,9.74,4600,9.74
SNGS,2000-01-19,8.2,8.3,8,8.1,1113700,8.1587
SNGSP,2000-01-19,3.1,3.1,2.852,3,732000,2.9943
SVER,2000-01-19,,,,,0,2.5
AFLT,2000-01-20,5.9,6,5.9,6,20644,5.9954
DALE,2000-01-20,0.051,0.053,0.05,0.053,2150000,0.0504
DALEP,2000-01-20,0.04,0.04,0.037,0.037,2041300,0.0377
EESR,2000-01-20,4.05,4.26,4.03,4.229,320800700,4.1499
EESRP,2000-01-20,1.49,1.629,1.461,1.629,28131600,1.5591
IRGZ,2000-01-20,2.86,3.04,2.86,3.04,719600,2.9843
LKOH,2000-01-20,354,364.5,354,364.5,45218,359.7733
MFGS,2000-01-20,42,44.5,40,40,14600,42.0959
MICEXINDEXCF,2000-01-20,200.66,206.61,200.66,206.61,2284,205.8117
MSNG,2000-01-20,1.439,1.55,1.422,1.541,12965900,1.4936
RTKM,2000-01-20,75,75,70.5,73.5,41200,73.1068
RTKMP,2000-01-20,20,23,20,22.3,34200,21.7322
RU0008926639,2000-01-20,,,,,0,41.5
RU0008958863,2000-01-20,1.45,1.53,1.45,1.53,435000,1.4859
RU0009004642,2000-01-20,199.1,200.9,196,198,31800,199.028
RU0009033591,2000-01-20,16.6,17.7,16.6,17.7,229500,17.0222
RU0009046650,2000-01-20,,,,,0,7.9
RU0009046668,2000-01-20,168.3,172,167,167.1,5592,169.0548
RU0009046676,2000-01-20,163,171,163,167.25,14100,167.6858
RU0009058218,2000-01-20,,,,,0,2.8
RU0009058804,2000-01-20,,,,,0,19.5
RU0009098255,2000-01-20,,,,,0,1.05
RU0009099972,2000-01-20,,,,,0,18.5
RU0009107361,2000-01-20,,,,,0,1361
RU14HTCM5004,2000-01-20,65,65,62,62,3400,64.6471
RU14HTCM5012,2000-01-20,,,,,0,24
RU14TATN2016,2000-01-20,5.2,6,5.2,6,56800,5.5188
RU14URSI6005,2000-01-20,0.49,0.5,0.47,0.49,1082500,0.4889
SBER,2000-01-20,1275,1337,1256.01,1315.44,33957,1288.2257
SBERP,2000-01-20,12.45,12.94,12.01,12.9,197600,12.5041
SNGS,2000-01-20,8.025,8.44,8.025,8.43,699400,8.3105
SNGSP,2000-01-20,3.05,3.25,2.99,3.18,1768000,3.1303
SVER,2000-01-20,,,,,0,2.075
AFLT,2000-01-21,6,6.1,6,6.1,2027,6.0013
DALE,2000-01-21,0.062,0.07,0.05,0.058,8543100,0.0574
DALEP,2000-01-21,0.039,0.041,0.039,0.04,1660000,0.0399
EESR,2000-01-21,4.198,4.487,4.17,4.441,302686900,4.3451
EESRP,2000-01-21,1.599,1.755,1.581,1.715,32873400,1.6813
IRGZ,2000-01-21,3.09,3.2,3.07,3.2,1507000,3.1225
KRNG,2000-01-21,,,,,0,2.025
LKOH,2000-01-21,364,378.7,364,372.1,43271,376.0853
MFGS,2000-01-21,42.5,42.5,42.5,42.5,1400,42.5
MICEXINDEXCF,2000-01-21,206.61,215.81,206.61,215.77,2432,213.587
MSNG,2000-01-21,1.54,1.65,1.53,1.633,12574000,1.6076
RTKM,2000-01-21,75,75.5,72.6,72.6,69000,74.3184
RTKMP,2000-01-21,22.7,23.8,22.7,23.8,83800,23.4996
RU0008926639,2000-01-21,,,,,0,42.5
RU0008958863,2000-01-21,1.57,1.64,1.55,1.64,377800,1.5953
RU0009004642,2000-01-21,200,217,200,217,9600,208.433
RU0009033591,2000-01-21,18,19.47,18,19,54900,18.6194
RU0009046650,2000-01-21,8,9,8,9,60000,8.4333
RU0009046668,2000-01-21,175,177,172.15,172.15,5546,174.0475
RU0009046676,2000-01-21,172,175,172,175,4100,173.3366
RU0009058218,2000-01-21,,,,,0,2.8
RU0009058804,2000-01-21,,,,,0,20
RU0009084495,2000-01-21,1,1,1,1,10000,1
RU0009098255,2000-01-21,1.17,1.2,1.17,1.2,20300,1.1889
RU0009099972,2000-01-21,22,22,22,22,2000,22
RU14HTCM5004,2000-01-21,72,81,72,72,24300,77.3868
RU14HTCM5012,2000-01-21,,,,,0,22
RU14INUR1019,2000-01-21,171000,171000,171000,171000,222,171000
RU14TATN2016,2000-01-21,6.5,7.2,6.5,7.2,62000,6.7715
RU14URSI6005,2000-01-21,0.5,0.56,0.5,0.55,1905800,0.5224
SARE,2000-01-21,,,,,0,0.25
SBER,2000-01-21,1320,1390,1285,1376.27,42355,1348.4662
SBERP,2000-01-21,12.95,13.49,12.7,13.49,194100,13.1209
SNGS,2000-01-21,8.355,8.8,8.355,8.65,949700,8.6443
SNGSP,2000-01-21,3.18,3.255,3.13,3.13,2744700,3.2155
SVER,2000-01-21,,,,,0,2.95
AFLT,2000-01-24,,,,,0,6.125
DALE,2000-01-24,0.05,0.052,0.045,0.045,1705900,0.0457
DALEP,2000-01-24,,,,,0,0.032
EESR,2000-01-24,4.39,4.475,4.135,4.183,307561400,4.3077
EESRP,2000-01-24,1.67,1.749,1.61,1.625,24793900,1.682
IRGZ,2000-01-24,3.25,3.25,2.9,3.013,714900,3.064
KRNG,2000-01-24,,,,,0,1.925
KUBE,2000-01-24,,,,,0,44.02
LKOH,2000-01-24,376,383,350,351.05,51614,362.2849
MFGS,2000-01-24,41,42.2,41,42.2,12800,41.3984
MICEXINDEXCF,2000-01-24,215.77,218.06,210.82,210.82,2465,213.2995
MSNG,2000-01-24,1.6,1.67,1.495,1.5,17710800,1.5575
PMNG,2000-01-24,,,,,0,31
RTKM,2000-01-24,75.5,75.98,68.01,68.01,34200,69.0408
RTKMP,2000-01-24,20.6,22,20.6,20.9,11100,21.2243
RU0008926639,2000-01-24,37,37,37,37,1500,37
RU0008958863,2000-01-24,1.601,1.601,1.461,1.52,1255100,1.5465
RU0009004642,2000-01-24,215,218.4,212,218.4,33700,216.8174
RU0009033591,2000-01-24,18.8,18.8,17.46,17.85,64100,18.1917
