TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE
URSI,2001-01-03,0.22,0.22,0.19,0.19,108600,0.19
YUKO,2001-01-03,46.66,48,46.66,48,346390,46.7
ZMZNP,2001-01-03,,,,,,0.54
AFLT,2001-01-04,5.9,5.9,5.9,5.9,10000,5.9
AVAZ,2001-01-04,,,,,,
AVAZP,2001-01-04,,,,,0,12.755
DALE,2001-01-04,0.016,0.016,0.016,0.016,3194400,0.016
DALEP,2001-01-04,0.008,0.008,0.008,0.008,8872700,0.015
DLSV,2001-01-04,,,,,,
DLSVP,2001-01-04,,,,,,
EESR,2001-01-04,2.205,2.289,2.205,2.254,414880200,2.26
EESRP,2001-01-04,0.854,0.875,0.825,0.865,7298100,0.864
IRGZ,2001-01-04,1.99,2,1.875,1.96,389100,1.941
KGTS,2001-01-04,,,,,0,7.25
KRNG,2001-01-04,,,,,,
KRNGP,2001-01-04,0.46,0.46,0.46,0.46,105000,0.46
LKOH,2001-01-04,253.9,269.8,253.9,262.21,214125,262.12
LSNGP,2001-01-04,,,,,0,1.1
MFGS,2001-01-04,60,60,60,60,600,60
MFGSP,2001-01-04,,,,,,
MICEXINDEXCF,2001-01-04,135.73,145.38,135.73,145.36,1,135.73
MSNG,2001-01-04,0.692,0.697,0.68,0.681,4705300,0.69
RTKM,2001-01-04,25.1,25.3,24.48,24.76,371200,24.96
RTKMP,2001-01-04,11,11,11,11,15500,11
RTSE,2001-01-04,,,,,0,0.345
RU0008926639,2001-01-04,,,,,0,37.5
RU0008958863,2001-01-04,0.66,0.679,0.66,0.679,825300,0.672
RU0009004642,2001-01-04,204,206.5,202,202.01,6000,204.18
RU0009033591,2001-01-04,10,10.1,9.84,9.88,31800,10
RU0009046650,2001-01-04,,,,,0,13.5
RU0009046668,2001-01-04,264.9,271.99,263.81,265.5,651,267.77
RU0009046676,2001-01-04,189,189,189,189,200,189
RU0009058218,2001-01-04,3.5,3.5,3.5,3.5,10000,3.5
RU0009058804,2001-01-04,,,,,0,14.5
RU0009071187,2001-01-04,,,,,,
RU0009071195,2001-01-04,,,,,0,12.755
RU0009083893,2001-01-04,,,,,0,87.5
RU0009084495,2001-01-04,,,,,,
RU0009087035,2001-01-04,,,,,,
RU0009098255,2001-01-04,,,,,0,0.32
RU0009099923,2001-01-04,,,,,0,30
RU0009099964,2001-01-04,,,,,,
RU0009099972,2001-01-04,,,,,0,9.5
RU14HTCM5004,2001-01-04,,,,,0,45
RU14HTCM5012,2001-01-04,,,,,,
RU14INUR2017,2001-01-04,45,45,45,45,1000,45
RU14SVZK4005,2001-01-04,,,,,0,0.735
RU14TATN2016,2001-01-04,5,5.1,5,5.1,7900,5.07
RU14VOST1005,2001-01-04,,,,,0,0.275
SARE,2001-01-04,0.1,0.1,0.1,0.1,100,0.1
SAREP,2001-01-04,,,,,0,0.065
SBER,2001-01-04,689,707,670.1,690,4731,695.04
SBERP,2001-01-04,8.13,8.13,7.91,7.91,2900,8.07
SIBN,2001-01-04,8.8,8.8,8.8,8.8,100,8.8
SNGS,2001-01-04,5.64,5.97,5.6,5.814,5130600,5.828
SNGSP,2001-01-04,2.65,2.75,2.625,2.65,1380500,2.666
SVER,2001-01-04,,,,,,
UDME,2001-01-04,0.3,0.3,0.3,0.3,100,0.3
URSI,2001-01-04,0.22,0.22,0.21,0.22,270400,0.22
YUKO,2001-01-04,49.5,51,49.5,50,22000,50.19
AFLT,2001-01-05,,,,,0,6.19
AVAZ,2001-01-05,,,,,,
AVAZP,2001-01-05,,,,,0,14.005
DALE,2001-01-05,0.018,0.018,0.018,0.018,100000,0.018
DALEP,2001-01-05,0.008,0.009,0.008,0.008,1669200,0.008
DLSV,2001-01-05,,,,,,
EESR,2001-01-05,2.29,2.425,2.222,2.344,451213500,2.346
EESRP,2001-01-05,0.842,0.911,0.842,0.865,9896500,0.884
IRGZ,2001-01-05,2,2.04,1.9,1.975,229000,1.973
KGTS,2001-01-05,,,,,,
KRNG,2001-01-05,,,,,,
KRNGP,2001-01-05,0.48,0.48,0.48,0.48,200000,0.48
LKOH,2001-01-05,260,280,258.5,270,164040,272.15
LSNGP,2001-01-05,,,,,0,1.1
MFGS,2001-01-05,,,,,0,50
MFGSP,2001-01-05,,,,,,
MICEXINDEXCF,2001-01-05,145.36,148.99,144.47,148.96,1,145.36
MSNG,2001-01-05,0.675,0.721,0.675,0.696,23652600,0.702
RTKM,2001-01-05,24.49,25.6,24.49,25,632800,25.16
RTKMP,2001-01-05,11,11,11,11,1000,11
RTSE,2001-01-05,,,,,,
RU0008926639,2001-01-05,,,,,0,48
RU0008958863,2001-01-05,0.687,0.704,0.687,0.704,10200,0.704
RU0009004642,2001-01-05,205.88,209.5,205,205,8300,206.59
RU0009033591,2001-01-05,9.9,10.12,9.82,9.95,279000,10
RU0009046650,2001-01-05,,,,,0,13.5
RU0009046668,2001-01-05,263,277,263,273.04,2265,271.58
RU0009046676,2001-01-05,192,192,190,190,1700,190.53
RU0009058218,2001-01-05,3.65,3.65,3.65,3.65,10000,3.65
RU0009058804,2001-01-05,,,,,0,15.85
RU0009071187,2001-01-05,,,,,,
RU0009071195,2001-01-05,,,,,0,14.005
RU0009084495,2001-01-05,0.26,0.26,0.26,0.26,1100,0.26
RU0009087035,2001-01-05,,,,,,
RU0009098255,2001-01-05,0.35,0.35,0.34,0.34,4200,0.35
RU0009099923,2001-01-05,,,,,0,28
RU0009099964,2001-01-05,,,,,,20
RU0009099972,2001-01-05,,,,,,7.75
RU0009100101,2001-01-05,,,,,,
RU0009107387,2001-01-05,,,,,,
RU14FVOS6000,2001-01-05,,,,,,
RU14HTCM5004,2001-01-05,,,,,,
RU14HTCM5012,2001-01-05,,,,,0,12
RU14INUR2017,2001-01-05,45,45,45,45,700,45
RU14SVZK4005,2001-01-05,,,,,,
RU14TATN2016,2001-01-05,5.1,5.1,5.1,5.1,23900,5.1
RU14UFMK3008,2001-01-05,,,,,,
RU14VOST1005,2001-01-05,,,,,0,0.325
SARE,2001-01-05,0.11,0.11,0.1,0.1,200000,0.11
SAREP,2001-01-05,,,,,0,0.065
SBER,2001-01-05,700,714.99,685,700,9784,703.68
SBERP,2001-01-05,8.2,8.47,8.1,8.1,8100,8.16
SIBN,2001-01-05,8.7,8.7,8.7,8.7,100,8.7
SNGS,2001-01-05,5.868,6.22,5.78,6.07,5124400,6.058
SNGSP,2001-01-05,2.71,2.797,2.67,2.74,2026300,2.733
TOME,2001-01-05,,,,,,
UDME,2001-01-05,,,,,0,0.4
URSI,2001-01-05,0.22,0.23,0.22,0.22,2342100,0.22
YUKO,2001-01-05,50,51.5,50,51,9374,50.78
ZMZNP,2001-01-05,,,,,,
AFLT,2001-01-09,6,6,6,6,10000,6
AVAZ,2001-01-09,,,,,0,35.5
AVAZP,2001-01-09,,,,,,10.51
DALE,2001-01-09,0.017,0.017,0.017,0.017,1100,0.017
DALEP,2001-01-09,0.008,0.008,0.008,0.008,1619100,0.008
DLSV,2001-01-09,,,,,,
EESR,2001-01-09,2.28,2.38,2.256,2.344,528793100,2.325
EESRP,2001-01-09,0.87,0.899,0.86,0.881,4441600,0.88
IRGZ,2001-01-09,1.96,2,1.932,2,130000,1.959
KRNG,2001-01-09,,,,,0,0.835
KRNGP,2001-01-09,0.48,0.48,0.48,0.48,200000,0.48
LKOH,2001-01-09,265,285.7,265,283.5,169111,277.98
LSNGP,2001-01-09,,,,,0,1.1
MFGS,2001-01-09,,,,,0,52.5
MFGSP,2001-01-09,,,,,0,13.5
MICEXINDEXCF,2001-01-09,148.96,151.46,146.58,150.89,1,148.96
MSNG,2001-01-09,0.685,0.706,0.659,0.678,15943100,0.678
RTKM,2001-01-09,24.99,25.24,24.3,24.82,405800,24.78
RTKMP,2001-01-09,11,11,11,11,4400,11
RTSE,2001-01-09,,,,,,
RU0008926639,2001-01-09,49.5,55.5,49.5,55.5,1000,53.2
RU0008958863,2001-01-09,,,,,0,0.6795
RU0009004642,2001-01-09,206.6,206.6,198,199.01,4800,202.1
RU0009033591,2001-01-09,9.85,9.85,9.65,9.81,120100,9.73
RU0009046650,2001-01-09,,,,,0,13.6
RU0009046668,2001-01-09,274.99,279.5,271,273.9,6112,274.49
RU0009046676,2001-01-09,185.99,187,185.99,187,800,186.62
RU0009058218,2001-01-09,3.55,3.55,3.55,3.55,3000,3.55
RU0009058804,2001-01-09,,,,,0,14.4
RU0009071187,2001-01-09,,,,,0,35.5
RU0009071195,2001-01-09,,,,,,10.51
RU0009083893,2001-01-09,,,,,0,77.5
RU0009084495,2001-01-09,,,,,,
RU0009087035,2001-01-09,,,,,,
RU0009098255,2001-01-09,,,,,0,0.325
RU0009099923,2001-01-09,,,,,0,28.25
RU0009099964,2001-01-09,,,,,,
RU0009099972,2001-01-09,,,,,,
RU0009100101,2001-01-09,,,,,,
RU14FVOS6000,2001-01-09,,,,,,
RU14HTCM5004,2001-01-09,,,,,,
RU14HTCM5012,2001-01-09,,,,,0,12.5
RU14INUR2017,2001-01-09,52,60,52,60,3500,56
RU14TATN2016,2001-01-09,5.4,5.777,5.002,5.002,12000,5.359
RU14UFMK3008,2001-01-09,,,,,,
RU14VOST1005,2001-01-09,,,,,0,0.55
SARE,2001-01-09,,,,,0,0.11
SAREP,2001-01-09,0.06,0.06,0.06,0.06,200000,0.06
SBER,2001-01-09,698.8,711.4,690,706.8,4823,700.54
SBERP,2001-01-09,8.05,8.3,8,8.3,12300,8.02
SIBN,2001-01-09,,,,,0,7.5
SNGS,2001-01-09,5.99,6.31,5.99,6.25,4301900,6.228
SNGSP,2001-01-09,2.68,2.82,2.68,2.76,1137400,2.767
SVER,2001-01-09,,,,,0,1.09
UDME,2001-01-09,,,,,0,0.595
URSI,2001-01-09,0.22,0.22,0.21,0.22,1116000,0.22
YUKO,2001-01-09,51,51,50.01,50.98,22565,50.47
ZMZNP,2001-01-09,,,,,,
AFLT,2001-01-10,6.25,6.25,6.25,6.25,5610,6.25
AVAZ,2001-01-10,,,,,0,49.75
AVAZP,2001-01-10,18.01,18.01,18.01,18.01,400,18.01
DALE,2001-01-10,0.018,0.018,0.017,0.017,137300,0.018
DALEP,2001-01-10,0.008,0.008,0.008,0.008,1751900,0.008
DLSV,2001-01-10,,,,,,
EESR,2001-01-10,2.375,2.496,2.375,2.453,627709500,2.458
EESRP,2001-01-10,0.9,0.93,0.9,0.915,6736400,0.917
IRGZ,2001-01-10,2.199,2.34,2.15,2.25,130000,2.307
KRNG,2001-01-10,,,,,,
KRNGP,2001-01-10,,,,,0,0.48
LKOH,2001-01-10,288,301.5,288,297,248682,297.74
MFGS,2001-01-10,,,,,0,51.25
MFGSP,2001-01-10,,,,,0,13.5
MICEXINDEXCF,2001-01-10,150.89,159.72,150.89,159.29,1,150.89
MSNG,2001-01-10,0.696,0.722,0.686,0.705,20965600,0.711
RTKM,2001-01-10,25.45,26.1,25.16,25.84,871000,25.73
RTKMP,2001-01-10,11.5,11.5,11,11,12000,11.2
RTSE,2001-01-10,,,,,,
RU0008926639,2001-01-10,55,60,55,60,2000,55.25
RU0008958863,2001-01-10,0.7,0.715,0.7,0.715,103500,0.71
RU0009004642,2001-01-10,205,211,205,208,7100,209.28
RU0009033591,2001-01-10,10.08,10.5,10.08,10.28,258900,10.32
RU0009046650,2001-01-10,,,,,0,13.55
RU0009046668,2001-01-10,285.01,298,283,293,18625,292.84
RU0009046676,2001-01-10,190,195,190,194,1900,193.06
RU0009058218,2001-01-10,4.5,4.5,4.5,4.5,10000,4.5
RU0009058804,2001-01-10,16,19.25,16,19,6600,18.54
RU0009071187,2001-01-10,,,,,0,49.75
RU0009071195,2001-01-10,18.01,18.01,18.01,18.01,400,18.01
RU0009083893,2001-01-10,,,,,0,77.5
RU0009098255,2001-01-10,,,,,0,0.33
RU0009099923,2001-01-10,,,,,0,28.25
RU0009099964,2001-01-10,,,,,,
RU0009099972,2001-01-10,,,,,0,8.94
RU0009100101,2001-01-10,,,,,,
RU0009107387,2001-01-10,,,,,,
RU14HTCM5004,2001-01-10,,,,,0,46.5
RU14HTCM5012,2001-01-10,12.4,12.4,12.4,12.4,1500,12.4
RU14INUR2017,2001-01-10,61,62,60,60,20002000,60
RU14SVZK4005,2001-01-10,,,,,,
RU14TATN2016,2001-01-10,5.01,5.03,5.01,5.03,41200,5.02
RU14VOST1005,2001-01-10,,,,,0,0.56
SARE,2001-01-10,,,,,0,0.105
SAREP,2001-01-10,,,,,0,0.06
SBER,2001-01-10,729.97,729.97,714.9,722.89,14467,722.57
SBERP,2001-01-10,8.3,8.4,8.2,8.36,60000,8.33
SIBN,2001-01-10,8.19,8.29,8.19,8.29,200,8.24
SNGS,2001-01-10,6.35,6.785,6.35,6.628,8832200,6.673
SNGSP,2001-01-10,2.82,2.969,2.82,2.925,2329300,2.933
SVER,2001-01-10,,,,,0,1.255
UDME,2001-01-10,,,,,0,0.35
URSI,2001-01-10,0.23,0.23,0.22,0.22,1020000,0.22
YUKO,2001-01-10,51.9,52.3,51.01,52,46955,51.86
AFLT,2001-01-11,6.25,6.25,6.25,6.25,3139,6.25
AVAZ,2001-01-11,,,,,0,49
AVAZP,2001-01-11,19.14,19.14,19.14,19.14,100,19.14
DALE,2001-01-11,0.018,0.018,0.018,0.018,2861800,0.018
DALEP,2001-01-11,0.008,0.009,0.008,0.009,9009200,0.009
DLSV,2001-01-11,,,,,,8.75
EESR,2001-01-11,2.53,2.585,2.454,2.514,713439200,2.526
EESRP,2001-01-11,0.95,0.965,0.922,0.957,15873500,0.949
IRGZ,2001-01-11,2.61,2.61,2.2,2.2,15100,2.203
KGTS,2001-01-11,,,,,0,7
KRNG,2001-01-11,,,,,,
KRNGP,2001-01-11,0.49,0.49,0.49,0.49,148000,0.49
LKOH,2001-01-11,305,313,295,303.01,273966,304.76
MFGS,2001-01-11,,,,,0,54.875
MFGSP,2001-01-11,,,,,0,16.75
MICEXINDEXCF,2001-01-11,159.29,162.34,158.1,160.03,1,159.29
MSNG,2001-01-11,0.72,0.755,0.706,0.74,17658900,0.732
RTKM,2001-01-11,26.5,27.7,25.8,27.46,1136300,27.02
RTKMP,2001-01-11,11,11.41,11,11.41,7000,11.18
RTSE,2001-01-11,,,,,,
RU0008926639,2001-01-11,60,65,60,65,600,60.83
RU0008958863,2001-01-11,0.719,0.75,0.719,0.735,143600,1.27
RU0009004642,2001-01-11,209,227.5,209,223.32,22900,219.78
RU0009033591,2001-01-11,10.5,11.12,10.4,11.09,410200,10.81
RU0009046650,2001-01-11,,,,,0,12.5
RU0009046668,2001-01-11,300,306,290.11,302,8297,300.58
RU0009046676,2001-01-11,196,210,196,204.9,5000,203.68
RU0009058218,2001-01-11,3.7,3.7,3.7,3.7,5000,3.7
RU0009058804,2001-01-11,21.5,21.5,21.5,21.5,1200,21.5
RU0009071187,2001-01-11,,,,,0,49
RU0009071195,2001-01-11,19.14,19.14,19.14,19.14,100,19.14
RU0009083893,2001-01-11,,,,,0,95
RU0009084495,2001-01-11,0.27,0.27,0.27,0.27,7000,0.27
RU0009087035,2001-01-11,,,,,,
RU0009098255,2001-01-11,,,,,0,0.325
RU0009099881,2001-01-11,,,,,0,8.65
RU0009099923,2001-01-11,,,,,0,29
RU0009099964,2001-01-11,,,,,0,15.75
RU0009099972,2001-01-11,,,,,0,7.5
RU0009100101,2001-01-11,,,,,0,6.925
RU0009100366,2001-01-11,,,,,0,0.04
RU0009107387,2001-01-11,,,,,,
RU14FVOS6000,2001-01-11,,,,,,
RU14HTCM5004,2001-01-11,,,,,0,45
RU14HTCM5012,2001-01-11,,,,,0,17.5
RU14INUR2017,2001-01-11,60,61,60,61,5500,60.09
RU14LKOH5018,2001-01-11,305,305,305,305,5000,305
RU14SVZK4005,2001-01-11,,,,,,
RU14TATN2016,2001-01-11,5.03,5.598,4.9,5.3,44900,5.25
RU14UFMK3008,2001-01-11,,,,,,
RU14VOST1005,2001-01-11,,,,,0,0.225
SAGOP,2001-01-11,,,,,,
SARE,2001-01-11,0.11,0.11,0.11,0.11,776000,0.11
SAREP,2001-01-11,,,,,0,0.06
SBER,2001-01-11,729.5,750,714,733.71,11254,733.75
SBERP,2001-01-11,8.3,8.65,8.23,8.4,42400,8.44
SIBN,2001-01-11,,,,,0,8.15
SNGS,2001-01-11,6.804,6.895,6.615,6.769,8650800,6.767
SNGSP,2001-01-11,3,3.09,2.931,3.087,1860500,3.014
SVER,2001-01-11,,,,,0,1.195
UDME,2001-01-11,,,,,0,0.545
UDMEP,2001-01-11,,,,,,
URSI,2001-01-11,0.22,0.24,0.22,0.24,3973800,0.23
YUKO,2001-01-11,51.8,52.33,51.42,52.03,50553,52.01
AFLT,2001-01-12,6.2,6.2,6.2,6.2,2089,6.2
AVAZ,2001-01-12,51.02,51.02,51.02,51.02,600,51.02
AVAZP,2001-01-12,,,,,0,12.185
DALE,2001-01-12,0.017,0.018,0.017,0.018,95400,0.017
DALEP,2001-01-12,0.008,0.008,0.008,0.008,2080000,0.008
DLSV,2001-01-12,,,,,,
EESR,2001-01-12,2.601,2.644,2.552,2.574,634207600,2.603
EESRP,2001-01-12,0.977,1.024,0.977,1.001,21073100,1.01
IRGZ,2001-01-12,2.24,2.24,2.07,2.08,54000,2.122
KRNG,2001-01-12,,,,,,
KRNGP,2001-01-12,0.5,0.5,0.5,0.5,30000,0.5
LKOH,2001-01-12,314,316.4,302.5,304.26,216777,309.99
MFGS,2001-01-12,53,53,53,53,200,53
MFGSP,2001-01-12,,,,,,
MICEXINDEXCF,2001-01-12,160.03,164.22,160.03,163.12,1,160.03
MSNG,2001-01-12,0.749,0.765,0.737,0.74,14990100,0.75
PMNG,2001-01-12,,,,,0,17
RTKM,2001-01-12,28.3,28.72,27.91,28.4,991800,28.31
RTKMP,2001-01-12,12.99,13.99,11.8,12.04,23600,12.32
RTSE,2001-01-12,0.32,0.33,0.32,0.33,25100,0.33
RU0008926639,2001-01-12,60,60,60,60,1000,60
RU0008958863,2001-01-12,,,,,0,1.665
RU0009004642,2001-01-12,225,233.89,225,229,37300,227.69
RU0009033591,2001-01-12,11.12,11.45,11.11,11.2,293000,11.26
RU0009046650,2001-01-12,12,12,12,12,800,12
RU0009046668,2001-01-12,307.1,307.1,300,300,2777,305.67
RU0009046676,2001-01-12,206.01,210,206.01,207,3800,208.07
RU0009058218,2001-01-12,,,,,0,3.95
RU0009058804,2001-01-12,21.98,21.98,20.5,21,8500,20.98
RU0009071187,2001-01-12,51.02,51.02,51.02,51.02,600,51.02
RU0009071195,2001-01-12,,,,,0,12.185
RU0009083893,2001-01-12,,,,,0,95
RU0009084495,2001-01-12,,,,,0,0.275
RU0009087035,2001-01-12,,,,,,
RU0009098255,2001-01-12,0.34,0.35,0.34,0.35,4900,0.35
RU0009099881,2001-01-12,,,,,0,8.4
RU0009099923,2001-01-12,30,31,30,30,5500,30.7
RU0009099964,2001-01-12,,,,,,
RU0009099972,2001-01-12,,,,,0,7.45
RU0009100101,2001-01-12,,,,,0,7.475
RU0009100366,2001-01-12,,,,,,0.035
RU0009107387,2001-01-12,,,,,,
RU0009119986,2001-01-12,,,,,,45
RU14FVOS6000,2001-01-12,,,,,,
RU14HTCM5004,2001-01-12,,,,,0,40
RU14HTCM5012,2001-01-12,,,,,0,19.75
RU14INUR2017,2001-01-12,,,,,0,55
RU14LKOH5018,2001-01-12,,,,,,
RU14SVZK4005,2001-01-12,,,,,,
RU14TATN2016,2001-01-12,5.5,5.8,5.5,5.7,29200,5.611
RU14UFMK3008,2001-01-12,,,,,,
RU14VOST1005,2001-01-12,,,,,0,0.29
SARE,2001-01-12,,,,,0,0.11
SAREP,2001-01-12,,,,,0,0.06
SBER,2001-01-12,749,756,735.02,748.49,13281,744.6
SBERP,2001-01-12,8.7,8.7,8.35,8.35,44600,8.47
SIBN,2001-01-12,8.47,8.47,8.47,8.47,100,8.47
SNGS,2001-01-12,6.9,6.96,6.705,6.715,5934700,6.841
SNGSP,2001-01-12,3.1,3.18,3.08,3.105,1438200,3.115
SVER,2001-01-12,,,,,0,1.295
UDME,2001-01-12,,,,,0,0.525
UDMEP,2001-01-12,,,,,,
URSI,2001-01-12,0.24,0.24,0.24,0.24,520000,0.24
YUKO,2001-01-12,52.6,52.6,51.03,51.03,16874,51.88
AFLT,2001-01-15,6.4,6.4,6.4,6.4,3600,6.4
AVAZ,2001-01-15,48,51,48,51,917,48.65
AVAZP,2001-01-15,19,19,19,19,100,19
DALE,2001-01-15,0.019,0.019,0.018,0.018,401000,0.018
DALEP,2001-01-15,0.008,0.009,0.008,0.009,1446300,0.008
DLSV,2001-01-15,,,,,0,11
EESR,2001-01-15,2.549,2.627,2.515,2.617,378015300,2.572
EESRP,2001-01-15,1,1.039,0.984,1.037,6625200,1.021
IRGZ,2001-01-15,2.1,2.19,2.1,2.19,36500,2.15
KGTS,2001-01-15,,,,,0,7
KRNG,2001-01-15,,,,,,
KRNGP,2001-01-15,0.5,0.5,0.49,0.49,35000,0.49
LKOH,2001-01-15,304,313,299,312.5,188518,308.72
MFGS,2001-01-15,49.75,53,49.75,53,1600,52.34
MFGSP,2001-01-15,16.55,16.55,16.55,16.55,2400,16.55
MICEXINDEXCF,2001-01-15,163.12,163.21,159.52,163.21,1,163.12
MSNG,2001-01-15,0.724,0.784,0.722,0.78,17881700,0.759
PMNG,2001-01-15,,,,,,
RTKM,2001-01-15,28.25,29.4,27.81,29.33,695700,28.84
RTKMP,2001-01-15,12.4,12.4,12.4,12.4,100,12.4
RTSE,2001-01-15,,,,,0,0.305
RTSEP,2001-01-15,,,,,0,0.315
RU0008926639,2001-01-15,,,,,0,58.5
RU0008958863,2001-01-15,,,,,0,0.8305
RU0009004642,2001-01-15,220,238.8,220,238.8,5000,230.06
RU0009033591,2001-01-15,11.39,12.25,11.39,12.25,393000,11.77
RU0009046650,2001-01-15,,,,,0,13.15
RU0009046668,2001-01-15,297,309,297,309,16945,302.04
RU0009046676,2001-01-15,211.5,225,211.5,225,17400,219.42
RU0009058218,2001-01-15,,,,,0,3.85
RU0009058804,2001-01-15,,,,,0,19.95
RU0009071187,2001-01-15,48,51,48,51,917,48.65
RU0009071195,2001-01-15,19,19,19,19,100,19
RU0009083893,2001-01-15,,,,,0,105
RU0009084495,2001-01-15,0.27,0.27,0.27,0.27,1600,0.27
RU0009087035,2001-01-15,,,,,0,515
RU0009098255,2001-01-15,0.35,0.36,0.35,0.36,86100,0.36
RU0009099881,2001-01-15,,,,,0,8.4
RU0009099923,2001-01-15,30.5,31,30.5,31,1500,30.83
RU0009099964,2001-01-15,,,,,,
RU0009099972,2001-01-15,,,,,0,10
RU0009100101,2001-01-15,,,,,,
RU0009100366,2001-01-15,0.06,0.06,0.06,0.06,5000,0.06
RU0009107361,2001-01-15,,,,,,
RU0009107387,2001-01-15,,,,,,
RU14HTCM5004,2001-01-15,,,,,,27.99
RU14HTCM5012,2001-01-15,,,,,,
RU14INUR2017,2001-01-15,60,60,60,60,500,60
RU14SVZK4005,2001-01-15,,,,,0,0.76
RU14TATN2016,2001-01-15,5.62,5.87,5.62,5.87,2200,5.78
RU14VOST1005,2001-01-15,,,,,0,0.595
SARE,2001-01-15,,,,,0,0.12
SAREP,2001-01-15,,,,,0,0.055
SBER,2001-01-15,748,756.99,725,753,10782,747.8
SBERP,2001-01-15,8.69,8.69,8.6,8.69,1400,8.66
SIBN,2001-01-15,8.4,8.4,8.4,8.4,29400,8.4
SNGS,2001-01-15,6.66,6.929,6.65,6.91,5405700,6.802
SNGSP,2001-01-15,3.07,3.4,3.04,3.202,4040900,3.214
SVER,2001-01-15,,,,,0,1.295
UDME,2001-01-15,0.4,0.4,0.4,0.4,100,0.4
UDMEP,2001-01-15,,,,,,
URSI,2001-01-15,0.24,0.24,0.24,0.24,1743000,0.24
YUKO,2001-01-15,51.25,52.39,51.1,52.15,31672,51.91
AFLT,2001-01-16,6.15,6.15,6.15,6.15,500,6.15
AVAZ,2001-01-16,,,,,0,47.5
AVAZP,2001-01-16,19.54,19.54,19.54,19.54,1000,19.54
DALE,2001-01-16,,,,,0,0.0185
DALEP,2001-01-16,0.009,0.009,0.009,0.009,17000,0.009
DLSV,2001-01-16,,,,,,
EESR,2001-01-16,2.63,2.67,2.57,2.593,567261800,2.613
EESRP,2001-01-16,1.04,1.057,1.02,1.021,12152100,1.032
IRGZ,2001-01-16,2.125,2.17,2.09,2.09,14200,2.125
KGTS,2001-01-16,,,,,0,7
KRNG,2001-01-16,,,,,,
KRNGP,2001-01-16,0.5,0.5,0.5,0.5,115000,0.5
LKOH,2001-01-16,314.03,317.85,308.5,311.68,334496,312.87
MFGS,2001-01-16,,,,,0,54.875
MFGSP,2001-01-16,18,20,16.01,16.01,10900,18.48
MICEXINDEXCF,2001-01-16,163.21,167.75,163.21,165.7,2,163.21
MSNG,2001-01-16,0.788,0.791,0.761,0.765,12461800,0.773
PMNG,2001-01-16,,,,,0,15.5
RTKM,2001-01-16,29.8,30,28.53,28.67,669500,29.04
RTKMP,2001-01-16,12.12,12.12,12,12,11000,12.01
RTSE,2001-01-16,,,,,0,0.32
RTSEP,2001-01-16,0.44,0.44,0.44,0.44,60000,0.44
