TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE
RU0009084248,2003-01-04,0.09,0.093,0.09,0.091,6304500,0.091
RU0009084495,2003-01-04,,,,,0,0.48
RU0009097927,2003-01-04,0.058,0.06,0.058,0.059,5334500,0.059
RU0009098255,2003-01-04,,,,,0,1.15
RU0009099923,2003-01-04,44.89,44.89,44.5,44.89,1300,44.89
RU0009100754,2003-01-04,0.265,0.265,0.251,0.262,47100,0.262
RU0009100762,2003-01-04,0.164,0.164,0.163,0.163,325800,0.164
RU14GMKN0408,2003-01-04,,,,,0,607
RU14INUR2017,2003-01-04,69.99,70.23,69.99,70.23,3250,70.09
RU14LKOH8004,2003-01-04,495,495,495,495,200,495
RU14MGOK1009,2003-01-04,,,,,,
RU14MSNG3008,2003-01-04,1.008,1.019,1.003,1.014,14764000,1.013
RU14RBCI4001,2003-01-04,18.76,19.57,18.76,19.39,22901,19.11
RU14RTKM2017,2003-01-04,19.5,25,19.5,25,34000,22.25
RU14RTSE4007,2003-01-04,0.706,0.706,0.641,0.641,20200,0.706
RU14SAGO3001,2003-01-04,1.042,1.08,1.042,1.08,10500,1.044
RU14SAGO3019,2003-01-04,,,,,0,0.6
RU14SIBN1003,2003-01-04,70.84,71.05,70.48,70.7,40800,71.02
RU14SIBN2001,2003-01-04,,,,,0,70.75
RU14URSI7011,2003-01-04,0.424,0.431,0.424,0.43,5091400,0.43
RU14VOST1005,2003-01-04,2.282,2.338,2.28,2.338,24500,2.287
SAGO,2003-01-04,1.042,1.08,1.042,1.08,10500,1.044
SAGOP,2003-01-04,,,,,0,0.6
SARE,2003-01-04,0.265,0.265,0.251,0.262,47100,0.262
SAREP,2003-01-04,0.164,0.164,0.163,0.163,325800,0.164
SBER,2003-01-04,6120,6155,6100,6130,2397,6133.24
SBERP,2003-01-04,70.99,71.94,70.99,71.15,22100,71.2
SIBN,2003-01-04,70.84,71.05,70.48,70.7,40800,70.9
SNGS,2003-01-04,10.199,10.245,10.145,10.2,7620500,10.207
SNGSP,2003-01-04,7.836,7.9,7.67,7.805,1612000,7.738
SVER,2003-01-04,5.15,5.15,5.15,5.15,100000,5.15
TATN,2003-01-04,24.61,25,24.6,24.81,339300,24.86
TATNP,2003-01-04,14.48,14.699,14.35,14.67,70900,14.67
TRNFP,2003-01-04,11000,11100,10997,10997,18,11037.83
URSB,2003-01-04,0.098,0.098,0.098,0.098,31250,0.098
URSI,2003-01-04,0.424,0.431,0.424,0.43,5091400,0.428
YUKO,2003-01-04,297.2,297.8,295.01,296.6,109858,296.54
AFLT,2003-01-05,11.02,11.02,10.9,10.9,2453,10.94
AVAZ,2003-01-05,685.04,710,685.04,704.8,4517,702.18
AVAZP,2003-01-05,387,394.97,378,386,2293,383.49
DALE,2003-01-05,0.091,0.093,0.091,0.092,1066800,0.091
DALEP,2003-01-05,0.06,0.06,0.059,0.06,127800,0.059
EESR,2003-01-05,4.202,4.206,4.145,4.16,141870000,4.167
EESRP,2003-01-05,3.415,3.415,3.37,3.378,1079500,3.38
GMKN,2003-01-05,652,656,649,654.98,31678,654.3
IRGZ,2003-01-05,2.475,2.495,2.472,2.472,31700,2.49
KRNG,2003-01-05,9.75,9.8,7.44,8.4,123600,8.391
KRNGP,2003-01-05,3.794,3.794,3.441,3.598,96400,3.53
LKOH,2003-01-05,496.5,496.95,494,494.2,145908,495.65
MFGS,2003-01-05,275.5,275.5,275.5,275.5,52,275.5
MICEX10INDEX,2003-01-05,590.89,590.89,586.93,587.87,3890,588.7052
MICEXINDEXCF,2003-01-05,320.92,320.9212,319.2903,319.5329,4202,320.2068
MICEXTECHIND,2003-01-05,695.46,695.46,690.92,692.04,516,692.2405
MSNG,2003-01-05,1.015,1.015,1.004,1.01,19258700,1.009
OMZZ,2003-01-05,190,190,190,190,1,190
PKBA,2003-01-05,,,,,0,415
PKBAP,2003-01-05,,,,,0,316.5
RBCI,2003-01-05,19.4,19.8,19.2,19.7,108660,19.58
RTKM,2003-01-05,39.3,39.4,38.95,39.08,1408587,39.17
RTKMP,2003-01-05,25.25,25.25,24.85,25.09,36849,25.03
RTSE,2003-01-05,0.72,0.77,0.665,0.665,645600,0.673
RU0008926258,2003-01-05,10.199,10.244,10.09,10.13,9284700,10.142
RU0008926621,2003-01-05,4.202,4.206,4.145,4.164,141870000,4.16
RU0008926639,2003-01-05,148,156,148,153,2686,150.42
RU0008943394,2003-01-05,39.3,39.4,38.95,39.1,1408587,39.08
RU0008958863,2003-01-05,1.002,1.02,1.002,1.02,10100,1.006
RU0008960828,2003-01-05,2.475,2.495,2.472,2.472,31700,2.49
RU0009024277,2003-01-05,496.5,496.95,494,494.2,145908,494.82
RU0009029524,2003-01-05,7.139,8.09,7.139,7.96,5677500,7.973
RU0009029532,2003-01-05,3.415,3.415,3.37,3.378,1079500,3.38
RU0009046619,2003-01-05,5.4,5.4,5.4,5.4,500,5.4
RU0009046700,2003-01-05,25.25,25.25,24.85,25.09,36849,25.04
RU0009054449,2003-01-05,296,296.1,293,293.65,116006,293.71
RU0009058804,2003-01-05,87.5,87.5,80,81,803,80.83
RU0009071187,2003-01-05,685.04,710,685.04,704.8,4517,702.18
RU0009071195,2003-01-05,387,394.97,378,386,2293,383.49
RU0009083893,2003-01-05,76,76.4,74.55,74.55,947,75.86
RU0009084248,2003-01-05,0.091,0.093,0.091,0.092,1066800,0.092
RU0009084495,2003-01-05,,,,,0,0.465
RU0009097927,2003-01-05,0.06,0.06,0.059,0.06,127800,0.06
RU0009098255,2003-01-05,,,,,0,1.15
RU0009099923,2003-01-05,44.59,44.89,44,44.89,4100,44.27
RU0009100754,2003-01-05,,,,,0,0.258
RU0009100762,2003-01-05,0.164,0.164,0.162,0.162,987200,0.163
RU14GMKN0408,2003-01-05,650,655,650,655,289,650.83
RU14INUR2017,2003-01-05,70.15,70.15,69.8,70.03,5800,70.03
RU14LKOH8004,2003-01-05,495,495,495,495,232,495
RU14MSNG3008,2003-01-05,1.015,1.015,1.004,1.01,19258700,1.009
RU14RBCI4001,2003-01-05,19.4,19.8,19.2,19.7,108660,19.7
RU14RTKM2017,2003-01-05,,,,,0,24.545
RU14RTSE4007,2003-01-05,0.72,0.77,0.665,0.665,645600,0.673
RU14SAGO3001,2003-01-05,,,,,0,1.0745
RU14SAGO3019,2003-01-05,0.59,0.6,0.59,0.6,150000,0.6
RU14SIBN1003,2003-01-05,70.28,70.9,70.28,70.31,43500,70.56
RU14SIBN2001,2003-01-05,,,,,0,64.25
RU14URSI7011,2003-01-05,0.432,0.445,0.428,0.444,19775500,0.443
RU14VOST1005,2003-01-05,2.327,2.327,2.327,2.327,100,2.327
SAGO,2003-01-05,,,,,0,1.0745
SAGOP,2003-01-05,0.59,0.6,0.59,0.6,150000,0.6
SARE,2003-01-05,,,,,0,0.258
SAREP,2003-01-05,0.164,0.164,0.162,0.162,987200,0.163
SBER,2003-01-05,6111.01,6145,6102.7,6145,956,6140.63
SBERP,2003-01-05,71.19,71.4,70.7,71,11400,71.01
SIBN,2003-01-05,70.28,70.9,70.28,70.31,43500,70.59
SNGS,2003-01-05,10.199,10.244,10.09,10.142,9284700,10.198
SNGSP,2003-01-05,7.139,8.09,7.139,7.96,5677500,7.969
SVER,2003-01-05,5.4,5.4,5.4,5.4,500,5.4
TATN,2003-01-05,24.85,24.94,24.71,24.74,26900,24.74
TATNP,2003-01-05,14.27,14.7,14.27,14.5,14300,14.5
TRNFP,2003-01-05,11110,11110,11110,11110,2,11110
URSB,2003-01-05,0.093,0.099,0.093,0.099,1282084,0.095
URSI,2003-01-05,0.432,0.445,0.428,0.443,19775500,0.441
YUKO,2003-01-05,296,296.1,293,293.65,116006,294.16
AFLT,2003-01-08,11,11,10.67,10.91,32252,10.95
AVAZ,2003-01-08,705,715,700,706,6657,705.18
AVAZP,2003-01-08,385,397,376.12,390,4165,391.64
DALE,2003-01-08,0.09,0.09,0.089,0.09,4925300,0.09
DALEP,2003-01-08,0.059,0.06,0.058,0.058,4462900,0.059
EESR,2003-01-08,4.149,4.163,4.058,4.119,281639500,4.108
EESRP,2003-01-08,3.372,3.372,3.309,3.336,3489900,3.334
GMKN,2003-01-08,661.25,691.5,660,690.99,208318,689.83
IRGZ,2003-01-08,2.45,2.519,2.45,2.519,321200,2.466
KRNG,2003-01-08,8.4,8.4,8.4,8.4,29200,8.4
KRNGP,2003-01-08,3.6,3.6,3.4,3.559,61100,3.53
LKOH,2003-01-08,484,484,466.5,472.23,919866,474.69
MFGS,2003-01-08,278,278,275.5,276.8,2558,276.88
MICEX10INDEX,2003-01-08,587.87,587.87,571.82,582.97,7997,581.0587
MICEXINDEXCF,2003-01-08,319.53,319.5329,309.5109,316.1337,7938,315.1067
MICEXTECHIND,2003-01-08,692.04,692.04,674.47,687,516,683.7362
MSNG,2003-01-08,1.011,1.011,0.988,0.994,35124700,0.999
OMZZ,2003-01-08,175,180,175,180,50,177
PKBA,2003-01-08,,,,,0,415
PKBAP,2003-01-08,,,,,0,316.5
RBCI,2003-01-08,19.8,19.8,18.95,19.43,69597,19.26
RTKM,2003-01-08,39.25,39.7,38.7,39.25,3830962,39.29
RTKMP,2003-01-08,25,25.59,24.9,25.43,197848,25.12
RTSE,2003-01-08,0.622,0.668,0.622,0.668,385300,0.656
RU0008926258,2003-01-08,10.106,10.106,9.672,9.971,24478500,9.974
RU0008926621,2003-01-08,4.149,4.163,4.058,4.118,281639500,4.119
RU0008926639,2003-01-08,153.5,153.5,145,151.99,2835,151.81
RU0008943394,2003-01-08,39.25,39.7,38.7,39.25,3830962,39.26
RU0008958863,2003-01-08,0.995,0.995,0.995,0.995,3000,0.995
RU0008960828,2003-01-08,2.45,2.519,2.45,2.519,321200,2.519
RU0009024277,2003-01-08,484,484,466.5,472,919866,472.23
RU0009029524,2003-01-08,7.877,7.88,7.57,7.634,5246700,7.612
RU0009029532,2003-01-08,3.372,3.372,3.309,3.336,3489900,3.337
RU0009046619,2003-01-08,,,,,0,5.31
RU0009046700,2003-01-08,25,25.59,24.9,25.43,197848,25.27
RU0009054449,2003-01-08,292.25,295.8,283.1,292.85,290638,293.73
RU0009058804,2003-01-08,80.5,80.5,80,80,2329,80.22
RU0009071187,2003-01-08,705,715,700,706,6657,705.18
RU0009071195,2003-01-08,385,397,376.12,390,4165,391.64
RU0009083893,2003-01-08,73.1,74.5,73.1,74.49,156,74.49
RU0009084248,2003-01-08,0.09,0.09,0.089,0.09,4925300,0.09
RU0009084495,2003-01-08,,,,,0,0.565
RU0009097927,2003-01-08,0.059,0.06,0.058,0.058,4462900,0.058
RU0009098255,2003-01-08,,,,,0,1.15
RU0009099923,2003-01-08,43.51,44.48,43.51,44.38,1100,43.81
RU0009100754,2003-01-08,0.259,0.269,0.259,0.269,202400,0.269
RU0009100762,2003-01-08,0.163,0.163,0.16,0.16,303900,0.162
RU14GMKN0408,2003-01-08,667,689.99,662,689.99,7495,689.2
RU14INUR2017,2003-01-08,69.73,70.49,69.73,70.49,12300,70
RU14LKOH8004,2003-01-08,470,475,469,469,982,469.05
RU14MSNG3008,2003-01-08,1.011,1.011,0.988,0.991,35124700,0.994
RU14RBCI4001,2003-01-08,19.8,19.8,18.95,19.5,69597,19.43
RU14RTKM2017,2003-01-08,25,25,25,25,564,25
RU14RTSE4007,2003-01-08,0.622,0.668,0.622,0.668,385300,0.656
RU14SAGO3001,2003-01-08,1.12,1.13,1.1,1.128,10300,1.119
RU14SAGO3019,2003-01-08,0.6,0.6,0.58,0.58,400,0.595
RU14SIBN1003,2003-01-08,69.88,69.88,66.5,67.8,486500,67.57
RU14SIBN2001,2003-01-08,66.7,67.35,66.7,67.35,700,67.16
RU14URSI7011,2003-01-08,0.444,0.473,0.436,0.464,55136300,0.465
RU14VOST1005,2003-01-08,2.3,2.3,2.27,2.287,184100,2.287
SAGO,2003-01-08,1.12,1.13,1.1,1.128,10300,1.119
SAGOP,2003-01-08,0.6,0.6,0.58,0.58,400,0.595
SARE,2003-01-08,0.259,0.269,0.259,0.269,202400,0.269
SAREP,2003-01-08,0.163,0.163,0.16,0.16,303900,0.162
SBER,2003-01-08,6145,6190,5960,6135.05,8771,6151.32
SBERP,2003-01-08,70.85,71,69.2,70.07,44100,70.08
SIBN,2003-01-08,69.88,69.88,66.5,67.57,486500,67.5
SNGS,2003-01-08,10.106,10.106,9.672,9.974,24478500,9.907
SNGSP,2003-01-08,7.877,7.88,7.57,7.612,5246700,7.709
SVER,2003-01-08,,,,,0,5.31
TATN,2003-01-08,24.68,24.68,24.24,24.3,252300,24.24
TATNP,2003-01-08,14.679,14.679,14.251,14.54,137600,14.483
TRNFP,2003-01-08,11199.99,11199.99,10010,10800,15,10498.33
URSB,2003-01-08,0.095,0.095,0.095,0.095,2000,0.095
URSI,2003-01-08,0.444,0.473,0.436,0.465,55136300,0.456
YUKO,2003-01-08,292.25,295.8,283.1,292.85,290638,289.39
AFLT,2003-01-09,11,11.26,11,11.15,143829,11.15
AVAZ,2003-01-09,709.98,709.98,700,704,4309,701.07
AVAZP,2003-01-09,398.45,398.45,385.02,391.98,4463,388.93
DALE,2003-01-09,0.089,0.091,0.089,0.089,8883800,0.09
DALEP,2003-01-09,0.059,0.06,0.058,0.059,6281000,0.059
EESR,2003-01-09,4.078,4.27,4.078,4.261,460173600,4.207
EESRP,2003-01-09,3.368,3.426,3.315,3.422,4115100,3.39
GMKN,2003-01-09,693,713,691.05,712.5,312370,711.01
IRGZ,2003-01-09,2.538,2.578,2.52,2.569,482000,2.544
KRNG,2003-01-09,8.4,8.43,8.4,8.401,36600,8.401
KRNGP,2003-01-09,3.48,3.52,3.4,3.503,53000,3.503
LKOH,2003-01-09,472,486.5,470.03,485.55,481742,480
MFGS,2003-01-09,275,278.97,275,276.99,6897,276.43
MGOK,2003-01-09,798.8,798.8,798.8,798.8,20,798.8
MGTS,2003-01-09,,,,,0,200.5
MGTSP,2003-01-09,,,,,0,111
MICEX10INDEX,2003-01-09,582.97,597.46,582.65,597.46,8185,591.7977
MICEXINDEXCF,2003-01-09,316.13,322.3983,316.0174,322.3974,8177,320.0887
MICEXTECHIND,2003-01-09,687,697.89,686.88,696.52,516,694.7865
MSNG,2003-01-09,0.994,1.044,0.993,1.038,79174200,1.024
OMZZ,2003-01-09,,,,,0,162.5
PKBA,2003-01-09,416,419,415,418.85,1344,418.83
PKBAP,2003-01-09,,,,,0,316.5
RBCI,2003-01-09,19.54,19.99,19.5,19.8,72100,19.75
RTKM,2003-01-09,39.07,40.48,39.02,40.47,7426921,40.01
RTKMP,2003-01-09,25.27,26.68,25.27,26.4,689532,26.08
RTSE,2003-01-09,0.743,0.743,0.665,0.682,703600,0.682
RU0008926258,2003-01-09,9.941,10.13,9.926,10.1,14060300,10.086
RU0008926621,2003-01-09,4.078,4.27,4.078,4.269,460173600,4.261
RU0008926639,2003-01-09,147,156,147,156,7960,149.64
RU0008943394,2003-01-09,39.07,40.48,39.02,40.47,7426921,40.38
RU0008958863,2003-01-09,1,1.09,1,1.04,352800,1.04
RU0008960828,2003-01-09,2.538,2.578,2.52,2.569,482000,2.569
RU0009024277,2003-01-09,472,486.5,470.03,486.5,481742,485.55
RU0009029524,2003-01-09,7.585,7.696,7.482,7.57,5507100,7.548
RU0009029532,2003-01-09,3.368,3.426,3.315,3.42,4115100,3.422
RU0009046619,2003-01-09,5.27,5.27,5.27,5.27,3000,5.27
RU0009046700,2003-01-09,25.27,26.68,25.27,26.4,689532,26.4
RU0009054449,2003-01-09,293.73,297,293,295.36,172640,295.7
RU0009058804,2003-01-09,80,92,80,86,28928,86
RU0009071187,2003-01-09,709.98,709.98,700,704,4309,701.07
RU0009071195,2003-01-09,398.45,398.45,385.02,391.98,4463,388.93
RU0009083893,2003-01-09,74.11,75.4,74.11,75.4,1707,75.4
RU0009084248,2003-01-09,0.089,0.091,0.089,0.089,8883800,0.089
RU0009084495,2003-01-09,0.52,0.52,0.52,0.52,100,0.52
RU0009097927,2003-01-09,0.059,0.06,0.058,0.059,6281000,0.059
RU0009098255,2003-01-09,,,,,0,1.1565
RU0009099923,2003-01-09,45.97,46,44.59,46,10700,45.63
RU0009100754,2003-01-09,0.264,0.264,0.26,0.261,84900,0.261
RU0009100762,2003-01-09,0.168,0.168,0.162,0.162,3144300,0.163
RU14GMKN0408,2003-01-09,698,712,697,710,15231,710
RU14INUR2017,2003-01-09,70.15,70.46,69.93,70.44,4850,70.33
RU14LKOH8004,2003-01-09,470,485,470,485,1006,485
RU14MGOK1009,2003-01-09,798.72,798.72,798.72,798.72,20,798.72
RU14MSNG3008,2003-01-09,0.994,1.044,0.993,1.043,79174200,1.038
RU14RBCI4001,2003-01-09,19.54,19.99,19.5,19.8,72100,19.8
RU14RTKM2017,2003-01-09,25.4,25.4,25.4,25.4,29382,25.4
RU14RTSE4007,2003-01-09,0.743,0.743,0.665,0.7,703600,0.682
RU14SAGO3001,2003-01-09,,,,,0,1.075
RU14SAGO3019,2003-01-09,0.59,0.59,0.57,0.57,4900,0.57
RU14SIBN1003,2003-01-09,67.7,68.78,67.4,68.05,295100,67.89
RU14SIBN2001,2003-01-09,,,,,0,67.85
RU14URSI7011,2003-01-09,0.467,0.474,0.461,0.468,26399300,0.468
RU14VOST1005,2003-01-09,2.3,2.333,2.299,2.32,50900,2.317
SAGO,2003-01-09,,,,,0,1.075
SAGOP,2003-01-09,0.59,0.59,0.57,0.57,4900,0.572
SARE,2003-01-09,0.264,0.264,0.26,0.261,84900,0.261
SAREP,2003-01-09,0.168,0.168,0.162,0.162,3144300,0.163
SBER,2003-01-09,6140.01,6250,6120,6225,10598,6223.14
SBERP,2003-01-09,70.74,71.49,70.74,71.12,32900,71.11
SGOK,2003-01-09,1980.83,1980.83,1980.83,1980.83,200,1980.83
SIBN,2003-01-09,67.7,68.78,67.4,67.89,295100,68.05
SNGS,2003-01-09,9.941,10.13,9.926,10.086,14060300,10.057
SNGSP,2003-01-09,7.585,7.696,7.482,7.57,5507100,7.555
SVER,2003-01-09,5.27,5.27,5.27,5.27,3000,5.27
TATN,2003-01-09,24.06,24.68,24.03,24.68,148500,24.65
TATNP,2003-01-09,14.5,14.75,14.5,14.75,144600,14.681
TRNFP,2003-01-09,10999.99,10999.99,10800,10989,55,10988.98
URSB,2003-01-09,0.096,0.096,0.094,0.096,926473,0.095
URSI,2003-01-09,0.467,0.474,0.461,0.468,26399300,0.468
YUKO,2003-01-09,293.73,297,293,295.36,172640,295.43
AFLT,2003-01-10,10.46,11.45,10.46,11.27,56810,11.27
AVAZ,2003-01-10,709,709,690.01,697.97,8245,695.08
AVAZP,2003-01-10,393.8,393.8,385,390,2631,390.03
DALE,2003-01-10,0.091,0.092,0.089,0.09,5050100,0.091
DALEP,2003-01-10,0.06,0.061,0.059,0.06,13269500,0.06
EESR,2003-01-10,4.276,4.313,4.19,4.245,630292700,4.262
EESRP,2003-01-10,3.826,3.826,3.399,3.426,7791300,3.436
GMKN,2003-01-10,712.01,725,702,723,179295,724.15
IRGZ,2003-01-10,2.57,2.57,2.5,2.539,283200,2.557
KRNG,2003-01-10,8.401,8.5,8.4,8.4,41700,8.426
KRNGP,2003-01-10,3.502,3.538,3.422,3.538,60900,3.538
LKOH,2003-01-10,486,488.82,483.5,484.53,317914,485.84
MFGS,2003-01-10,278,283.48,278,278.01,2375,278.01
MGTS,2003-01-10,,,,,0,199
MGTSP,2003-01-10,,,,,0,113
MICEX10INDEX,2003-01-10,597.46,604.77,593.55,596.66,8232,597.5766
MICEXINDEXCF,2003-01-10,322.4,323.7445,319.7438,321.8676,8122,322.1889
MICEXTECHIND,2003-01-10,696.52,699.45,693.56,697.49,515,697.7786
MSNG,2003-01-10,1.041,1.059,1.032,1.045,101309600,1.046
OMZZ,2003-01-10,188,188,182,182,690,182.96
PKBA,2003-01-10,418,420,416.1,416.1,404,416.1
PKBAP,2003-01-10,,,,,0,315
RBCI,2003-01-10,19.88,19.88,19,19.24,50541,19.38
RTKM,2003-01-10,40.84,40.84,39.96,40.25,4336180,40.33
RTKMP,2003-01-10,26.85,26.85,26.15,26.3,121804,26.37
RTSE,2003-01-10,0.699,0.719,0.695,0.7,76900,0.703
RU0008926258,2003-01-10,10.1,10.119,9.955,9.988,19048900,9.993
RU0008926621,2003-01-10,4.276,4.313,4.19,4.236,630292700,4.245
RU0008926639,2003-01-10,159.99,159.99,145.02,147.99,1727,147.51
RU0008943394,2003-01-10,40.84,40.84,39.96,40.2,4336180,40.25
RU0008958863,2003-01-10,1.055,1.055,1.043,1.05,755000,1.055
RU0008960828,2003-01-10,2.57,2.57,2.5,2.539,283200,2.539
RU0009024277,2003-01-10,486,488.82,483.5,484.53,317914,485.03
RU0009029524,2003-01-10,7.65,7.65,7.45,7.48,3082600,7.468
RU0009029532,2003-01-10,3.826,3.826,3.399,3.423,7791300,3.426
RU0009046619,2003-01-10,5.27,5.27,5.27,5.27,7000,5.27
RU0009046700,2003-01-10,26.85,26.85,26.15,26.3,121804,26.3
RU0009054449,2003-01-10,296.5,298.2,292.4,297.53,205641,297.6
RU0009058804,2003-01-10,90,90,82.01,83.02,1062,83.45
RU0009071187,2003-01-10,709,709,690.01,697.97,8245,695.08
RU0009071195,2003-01-10,393.8,393.8,385,390,2631,390.03
RU0009083893,2003-01-10,75.5,75.5,74.4,74.5,366,74.5
RU0009084248,2003-01-10,0.091,0.092,0.089,0.09,5050100,0.09
RU0009084495,2003-01-10,0.59,0.59,0.59,0.59,100,0.59
RU0009097927,2003-01-10,0.06,0.061,0.059,0.06,13269500,0.06
RU0009098255,2003-01-10,,,,,0,1.1565
RU0009099923,2003-01-10,44,46.99,44,45,8700,45.24
RU0009100754,2003-01-10,0.272,0.272,0.261,0.264,170400,0.264
RU0009100762,2003-01-10,0.174,0.174,0.163,0.166,5614300,0.163
RU14GMKN0408,2003-01-10,708,723.95,708,723.95,16306,722.53
RU14INUR2017,2003-01-10,70.3,70.45,69.87,69.87,4400,70.16
RU14LKOH8004,2003-01-10,480.01,485,480.01,485,704,483.58
RU14MSNG3008,2003-01-10,1.041,1.059,1.032,1.044,101309600,1.045
RU14RBCI4001,2003-01-10,19.88,19.88,19,19.24,50541,19.22
RU14RTSE4007,2003-01-10,0.699,0.719,0.695,0.7,76900,0.696
RU14SAGO3001,2003-01-10,1.14,1.15,1.14,1.15,10000,1.147
RU14SAGO3019,2003-01-10,0.59,0.59,0.535,0.571,220200,0.571
RU14SIBN1003,2003-01-10,68.1,68.46,66.11,67,390900,66.93
RU14SIBN2001,2003-01-10,,,,,0,66.5
RU14URSI7011,2003-01-10,0.47,0.47,0.452,0.463,22736500,0.462
RU14VOST1005,2003-01-10,2.3,2.315,2.3,2.3,116700,2.312
SAGO,2003-01-10,1.14,1.15,1.14,1.15,10000,1.147
SAGOP,2003-01-10,0.59,0.59,0.535,0.571,220200,0.563
SARE,2003-01-10,0.272,0.272,0.261,0.264,170400,0.262
SAREP,2003-01-10,0.174,0.174,0.163,0.166,5614300,0.165
SBER,2003-01-10,6240,6285,6225.1,6261,9007,6257.38
SBERP,2003-01-10,70.2,71.39,70.2,70.7,22700,70.62
SIBN,2003-01-10,68.1,68.46,66.11,67,390900,67.17
SNGS,2003-01-10,10.1,10.119,9.955,9.993,19048900,10.043
SNGSP,2003-01-10,7.65,7.65,7.45,7.48,3082600,7.51
SVER,2003-01-10,5.27,5.27,5.27,5.27,7000,5.27
TATN,2003-01-10,24.69,24.75,24.25,24.5,240200,24.4
TATNP,2003-01-10,14.799,14.799,14.462,14.491,193100,14.547
TRNFP,2003-01-10,11197.99,11197.99,10900,10935,113,10935
URSB,2003-01-10,0.096,0.105,0.094,0.096,1962695,0.096
URSI,2003-01-10,0.47,0.47,0.452,0.463,22736500,0.459
YUKO,2003-01-10,296.5,298.2,292.4,297.6,205641,296.27
AFLT,2003-01-13,11.4,11.43,11.18,11.18,62960,11.24
AVAZ,2003-01-13,699.2,700,680.5,683,5361,681.51
AVAZP,2003-01-13,392.99,393,382.58,388,2858,385.2
DALE,2003-01-13,0.091,0.091,0.089,0.09,175500,0.089
DALEP,2003-01-13,0.06,0.06,0.059,0.06,642300,0.059
EESR,2003-01-13,4.24,4.302,4.205,4.219,528167800,4.259
EESRP,2003-01-13,3.25,3.44,3.25,3.395,4177400,3.415
GMKN,2003-01-13,720,739.1,720,731.51,182196,734.48
IRGZ,2003-01-13,2.51,2.54,2.5,2.53,177200,2.53
KRNG,2003-01-13,,,,,0,8.4
KRNGP,2003-01-13,3.8,4.19,3.531,3.604,242300,3.598
LKOH,2003-01-13,488.02,488.02,480.52,481.92,294662,485.37
MFGS,2003-01-13,276.11,279.98,276.11,277,383,277
MGOK,2003-01-13,798.2,798.36,798.2,798.36,10,798.28
MGTS,2003-01-13,,,,,0,199
MGTSP,2003-01-13,,,,,0,113
MICEX10INDEX,2003-01-13,596.66,602.01,593.76,595.79,7661,599.0483
MICEXINDEXCF,2003-01-13,321.87,324.8641,321.0967,321.2682,7447,323.2478
MICEXTECHIND,2003-01-13,697.49,705.37,697.27,700.4,517,702.4541
